Process_Id,Client_Id,Client_Segment,Recorded,Process_Name,Duration,Cost,Number_of_Errors
4173,113S54,Corporate,2024-04-16 10:16,Loan,363,49,1
4174,311U86,Corporate,2024-04-16 9:59,Loan,30,58,3
4175,458F55,Individual,2024-04-16 9:44,Withdrawal,0,0,1
4176,656G47,Individual,2024-04-16 9:09,Withdrawal,5,3,0
4177,494L83,Individual,2024-04-16 8:07,Withdrawal,9,13,0
4178,754J99,Individual,2024-04-16 7:35,Withdrawal,-2,1,0
4179,495X34,Corporate,2024-04-16 7:04,Withdrawal,3,-2,0
4180,456M49,Individual,2024-04-16 6:56,Withdrawal,0,3,0
4181,513G49,Corporate,2024-04-16 5:48,Loan,32,49,0
4182,575V28,Individual,2024-04-16 5:40,Loan,30,,0
4183,717U53,Individual,2024-04-16 5:04,Deposit,13,36,0
4184,196L78,Corporate,2024-04-16 4:57,Loan,31,72,0
4185,811I22,Corporate,2024-04-16 4:46,Deposit,18,18,0
4186,561O14,Individual,2024-04-16 4:45,Withdrawal,-6,10,2
4187,746U65,Individual,2024-04-16 4:42,Deposit,0,23,0
4188,367Y27,Corporate,2024-04-16 4:25,Withdrawal,5,8,0
4189,912I22,Corporate,2024-04-16 4:15,Deposit,9,30,0
4190,681N96,Individual,2024-04-16 4:08,Loan,23,47,0
4191,208G92,Corporate,2024-04-16 3:43,Withdrawal,,9,0
4192,809G86,Individual,2024-04-16 3:34,Withdrawal,1,17,3
4193,818G20,Corporate,2024-04-16 3:27,Loan,33,52,0
4194,819L26,Individual,2024-04-16 3:20,Deposit,7,30,1
4195,904B25,Individual,2024-04-16 3:02,Loan,28,53,0
4196,187F35,Corporate,2024-04-16 2:06,Loan,22,36,0
4197,667T83,Individual,2024-04-16 0:58,Withdrawal,18,17,1
4198,573Z56,Corporate,2024-04-16 0:38,Withdrawal,0,,1
4199,185I28,Individual,2024-04-16 0:19,Deposit,0,16,1
4200,846N69,Individual,2024-04-15 23:32,Loan,33,61,0
4201,774G21,Individual,2024-04-15 22:43,Withdrawal,7,9,0
4202,848P14,Individual,2024-04-15 22:36,Withdrawal,3,21,0
4203,262K35,Individual,2024-04-15 22:11,Deposit,5,16,0
4204,675V91,Individual,2024-04-15 21:08,Deposit,3,44,0
4205,613P28,Individual,2024-04-15 20:13,Deposit,11,21,0
4206,138K61,Individual,2024-04-15 20:07,Loan,37,44,0
4207,973O75,Individual,2024-04-15 19:52,Deposit,9,17,0
4208,259O66,Individual,2024-04-15 19:36,Loan,33,48,0
4209,922W88,Corporate,2024-04-15 19:25,Loan,37,47,0
4210,979D84,Corporate,2024-04-15 19:16,Loan,32,29,1
4211,795U57,Individual,2024-04-15 17:58,Withdrawal,4,8,0
4212,262Q35,Individual,2024-04-15 17:43,Deposit,15,13,0
4213,267T74,Corporate,2024-04-15 16:06,Loan,32,55,0
4214,499H23,Individual,2024-04-15 16:05,Withdrawal,206,-15,0
4215,703R36,Individual,2024-04-15 15:58,Loan,28,53,4
4216,424Z48,Individual,2024-04-15 15:54,Deposit,10,30,0
4217,422Y31,Individual,2024-04-15 15:30,Deposit,17,,0
4218,329N28,Individual,2024-04-15 14:58,Loan,22,59,0
4219,739N78,Individual,2024-04-15 14:51,Deposit,5,-2,0
4220,428X33,Corporate,2024-04-15 13:51,Withdrawal,,39,0
4221,946R68,Corporate,2024-04-15 13:10,Withdrawal,10,12,1
4222,438I63,Corporate,2024-04-15 13:00,Deposit,12,33,0
4223,260T83,Individual,2024-04-15 12:56,Loan,27,44,0
4224,698E71,Individual,2024-04-15 12:22,Loan,24,575,3
4225,498C14,Individual,2024-04-15 12:13,Loan,24,54,0
4226,815Q47,Individual,2024-04-15 12:11,Withdrawal,8,26,1
4227,700E38,Individual,2024-04-15 12:03,Deposit,12,,0
4228,232P41,Individual,2024-04-15 11:30,Withdrawal,,6,0
4229,280A28,Corporate,2024-04-15 11:23,Deposit,10,12,0
4230,815E42,Corporate,2024-04-15 11:21,Deposit,0,30,0
4231,133H89,Corporate,2024-04-15 10:19,Withdrawal,4,11,0
4232,500K79,Individual,2024-04-15 9:56,Withdrawal,-4,22,0
4233,434M39,Corporate,2024-04-15 9:03,Deposit,7,3,2
4234,829G95,Corporate,2024-04-15 8:08,Loan,23,48,0
4235,150V44,Corporate,2024-04-15 6:47,Deposit,15,31,0
4236,456L78,Corporate,2024-04-15 6:35,Withdrawal,445,12,0
4237,815X66,Corporate,2024-04-15 6:14,Deposit,2,21,0
4238,530R70,Corporate,2024-04-15 6:06,Deposit,18,,3
4239,790K97,Individual,2024-04-15 5:38,Deposit,13,7,0
4240,590R16,Individual,2024-04-15 5:34,Withdrawal,2,11,2
4241,955P82,Individual,2024-04-15 5:21,Loan,22,46,0
4242,119L40,Corporate,2024-04-15 5:06,Loan,27,51,0
4243,848N15,Individual,2024-04-15 5:05,Loan,32,39,1
4244,120R34,Corporate,2024-04-15 5:03,Withdrawal,,3,0
4245,208W88,Corporate,2024-04-15 4:29,Withdrawal,-1,,0
4246,525W29,Individual,2024-04-15 4:23,Loan,26,46,0
4247,668Z64,Individual,2024-04-15 4:14,Deposit,16,12,0
4248,352C51,Corporate,2024-04-15 4:12,Deposit,7,13,1
4249,772E65,Corporate,2024-04-15 4:01,Withdrawal,0,14,1
4250,429F75,Corporate,2024-04-15 3:57,Withdrawal,2,-1,0
4251,962A71,Individual,2024-04-15 3:51,Deposit,,1,0
4252,735B46,Corporate,2024-04-15 3:50,Withdrawal,12,,0
4253,673H43,Corporate,2024-04-15 3:32,Withdrawal,13,844,0
4254,909D26,Corporate,2024-04-15 2:48,Deposit,13,0,0
4255,877E25,Corporate,2024-04-15 2:36,Loan,20,53,0
4256,394H98,Corporate,2024-04-15 1:53,Deposit,14,22,0
4257,436X73,Corporate,2024-04-15 1:44,Loan,23,42,1
4258,205C74,Individual,2024-04-15 1:34,Loan,27,44,0
4259,402I83,Corporate,2024-04-15 0:58,Loan,38,65,0
4260,507Z87,Corporate,2024-04-15 0:49,Deposit,,10,0
4261,599C78,Individual,2024-04-15 0:35,Withdrawal,0,8,0
4262,402F44,Individual,2024-04-15 0:28,Deposit,12,18,4
4263,283N56,Individual,2024-04-15 0:19,Deposit,6,16,0
4264,687Z97,Corporate,2024-04-14 23:32,Withdrawal,1,18,0
4265,782Y80,Individual,2024-04-14 23:32,Deposit,6,29,0
4266,430T87,Individual,2024-04-14 22:47,Withdrawal,4,12,0
4267,996T48,Individual,2024-04-14 22:25,Withdrawal,16,9,0
4268,898P62,Corporate,2024-04-14 22:13,Loan,,57,0
4269,698F84,Corporate,2024-04-14 22:07,Withdrawal,7,25,1
4270,723K22,Corporate,2024-04-14 21:20,Loan,39,48,0
4271,721F41,Corporate,2024-04-14 21:14,Loan,34,50,0
4272,815S70,Individual,2024-04-14 21:04,Withdrawal,1,17,0
4273,452U54,Individual,2024-04-14 20:42,Withdrawal,2,20,0
4274,551M52,Individual,2024-04-14 20:03,Withdrawal,17,15,0
4275,138D62,Corporate,2024-04-14 19:16,Withdrawal,6,4,0
4276,893K67,Individual,2024-04-14 19:15,Withdrawal,14,8,0
4277,721R45,Corporate,2024-04-14 18:35,Deposit,18,18,0
4278,191T69,Individual,2024-04-14 17:55,Withdrawal,-2,5,0
4279,531H56,Corporate,2024-04-14 17:37,Loan,29,54,1
4280,644Z74,Corporate,2024-04-14 16:57,Deposit,10,25,0
4281,145B30,Corporate,2024-04-14 16:44,Withdrawal,15,18,0
4282,619D61,Individual,2024-04-14 16:31,Withdrawal,7,-3,0
4283,597A82,Individual,2024-04-14 16:17,Loan,32,63,0
4284,119Y87,Corporate,2024-04-14 15:08,Loan,18,46,0
4285,663Y82,Corporate,2024-04-14 14:46,Deposit,13,40,0
4286,828D10,Individual,2024-04-14 14:41,Deposit,,14,0
4287,617P46,Individual,2024-04-14 14:31,Withdrawal,5,-7,1
4288,244A57,Corporate,2024-04-14 14:26,Deposit,355,26,1
4289,770D65,Corporate,2024-04-14 13:37,Deposit,18,4,0
4290,877F55,Corporate,2024-04-14 13:24,Withdrawal,,2,0
4291,207M29,Corporate,2024-04-14 12:44,Deposit,10,20,0
4292,947P70,Individual,2024-04-14 12:41,Loan,28,42,0
4293,892E79,Corporate,2024-04-14 12:11,Withdrawal,9,5,0
4294,246V41,Corporate,2024-04-14 12:06,Withdrawal,-4,20,1
4295,444S15,Corporate,2024-04-14 11:23,Withdrawal,3,12,2
4296,310C71,Individual,2024-04-14 11:19,Deposit,12,29,0
4297,307W97,Individual,2024-04-14 11:09,Withdrawal,0,7,0
4298,443V67,Corporate,2024-04-14 10:32,Loan,28,34,0
4299,536I28,Corporate,2024-04-14 10:30,Deposit,13,19,0
4300,220A28,Corporate,2024-04-14 10:30,Loan,27,47,0
4301,279F95,Individual,2024-04-14 10:23,Deposit,15,32,0
4302,589C65,Individual,2024-04-14 9:19,Loan,27,29,3
4303,257H17,Corporate,2024-04-14 8:34,Withdrawal,,9,0
4304,878H51,Individual,2024-04-14 7:37,Withdrawal,8,9,0
4305,676U23,Corporate,2024-04-14 7:03,Deposit,0,28,0
4306,780G88,Individual,2024-04-14 7:01,Withdrawal,9,,1
4307,351B49,Corporate,2024-04-14 6:58,Deposit,10,16,3
4308,433C30,Corporate,2024-04-14 5:59,Withdrawal,2,,0
4309,302P46,Corporate,2024-04-14 5:57,Deposit,18,5,0
4310,725G24,Individual,2024-04-14 5:34,Deposit,12,17,0
4311,776U43,Corporate,2024-04-14 4:09,Loan,24,,0
4312,789B78,Corporate,2024-04-14 3:15,Withdrawal,3,13,0
4313,930I81,Corporate,2024-04-14 3:11,Loan,22,,0
4314,341U17,Individual,2024-04-14 2:51,Withdrawal,7,4,4
4315,414E79,Corporate,2024-04-14 2:47,Withdrawal,284,18,0
4316,765A58,Individual,2024-04-14 2:35,Withdrawal,10,23,0
4317,484J31,Corporate,2024-04-14 1:52,Loan,27,50,0
4318,945U86,Corporate,2024-04-14 1:43,Loan,34,51,1
4319,983R38,Individual,2024-04-14 1:31,Loan,28,54,0
4320,534F32,Individual,2024-04-14 1:25,Withdrawal,4,8,0
4321,900M70,Corporate,2024-04-14 1:09,Deposit,,38,0
4322,947S26,Corporate,2024-04-13 23:49,Withdrawal,4,12,1
4323,334G59,Corporate,2024-04-13 23:42,Withdrawal,5,13,0
4324,371I53,Individual,2024-04-13 23:33,Deposit,243,15,0
4325,687V92,Individual,2024-04-13 23:28,Withdrawal,366,0,0
4326,450T86,Individual,2024-04-13 23:24,Loan,25,56,0
4327,489Z67,Corporate,2024-04-13 20:53,Loan,,43,0
4328,662V86,Individual,2024-04-13 20:28,Loan,,48,0
4329,717H91,Individual,2024-04-13 20:24,Loan,35,44,0
4330,723B37,Corporate,2024-04-13 19:34,Deposit,15,11,0
4331,313T27,Corporate,2024-04-13 19:10,Loan,37,48,0
4332,905X84,Individual,2024-04-13 18:32,Withdrawal,13,12,2
4333,830W50,Corporate,2024-04-13 18:15,Withdrawal,7,5,0
4334,256G46,Individual,2024-04-13 18:01,Loan,,44,0
4335,439R46,Corporate,2024-04-13 16:37,Deposit,13,36,3
4336,354H45,Individual,2024-04-13 15:39,Withdrawal,14,18,2
4337,237O88,Individual,2024-04-13 15:24,Deposit,,23,2
4338,579K37,Individual,2024-04-13 15:14,Deposit,15,20,2
4339,567E28,Individual,2024-04-13 14:33,Loan,28,,0
4340,449H78,Corporate,2024-04-13 14:27,Loan,,48,1
4341,175S85,Corporate,2024-04-13 14:15,Withdrawal,12,4,2
4342,965S68,Corporate,2024-04-13 14:08,Deposit,10,20,0
4343,849B24,Corporate,2024-04-13 14:06,Deposit,17,24,0
4344,195V94,Corporate,2024-04-13 13:21,Loan,35,49,1
4345,944C49,Individual,2024-04-13 13:12,Deposit,12,10,0
4346,893G17,Individual,2024-04-13 12:40,Withdrawal,1,14,1
4347,343M78,Corporate,2024-04-13 11:55,Loan,37,43,1
4348,218C53,Individual,2024-04-13 11:47,Deposit,8,19,0
4349,221H57,Corporate,2024-04-13 11:10,Deposit,6,24,0
4350,212X42,Corporate,2024-04-13 10:51,Loan,33,41,0
4351,368P76,Corporate,2024-04-13 10:16,Loan,28,,0
4352,816Q16,Individual,2024-04-13 10:05,Loan,26,36,0
4353,110F81,Corporate,2024-04-13 9:57,Deposit,10,36,0
4354,604B62,Corporate,2024-04-13 9:40,Loan,23,56,0
4355,953P40,Corporate,2024-04-13 9:16,Withdrawal,13,2,1
4356,653Z18,Corporate,2024-04-13 8:01,Deposit,14,21,0
4357,596H97,Corporate,2024-04-13 8:00,Deposit,12,13,0
4358,283E75,Corporate,2024-04-13 8:00,Loan,25,31,0
4359,390T82,Individual,2024-04-13 7:49,Deposit,15,28,0
4360,874U85,Corporate,2024-04-13 7:30,Withdrawal,7,12,0
4361,391Z52,Corporate,2024-04-13 6:29,Withdrawal,0,18,0
4362,693A93,Individual,2024-04-13 6:20,Deposit,9,6,2
4363,726B58,Corporate,2024-04-13 5:55,Loan,30,84,0
4364,986R53,Corporate,2024-04-13 5:47,Loan,30,46,1
4365,292Y62,Individual,2024-04-13 5:30,Withdrawal,7,9,1
4366,550K86,Corporate,2024-04-13 5:14,Deposit,7,,0
4367,306D13,Corporate,2024-04-13 5:02,Deposit,7,13,0
4368,961Q45,Corporate,2024-04-13 4:22,Withdrawal,0,5,0
4369,310D21,Corporate,2024-04-13 4:11,Withdrawal,350,13,0
4370,553P94,Corporate,2024-04-13 4:06,Withdrawal,8,15,0
4371,522E98,Individual,2024-04-13 3:53,Deposit,,25,1
4372,805I17,Individual,2024-04-13 3:37,Withdrawal,,4,0
4373,380F84,Individual,2024-04-13 3:18,Withdrawal,-4,18,0
4374,163T47,Corporate,2024-04-13 3:13,Loan,27,67,0
4375,365G47,Corporate,2024-04-13 3:10,Withdrawal,,11,0
4376,453S32,Corporate,2024-04-13 3:03,Deposit,3,12,1
4377,589C64,Individual,2024-04-13 2:49,Deposit,14,13,0
4378,409Y76,Corporate,2024-04-13 1:33,Deposit,14,30,0
4379,317U96,Individual,2024-04-13 0:50,Withdrawal,8,13,0
4380,656L27,Corporate,2024-04-13 0:42,Deposit,498,31,0
4381,244F11,Corporate,2024-04-12 22:25,Deposit,11,17,1
4382,411S97,Corporate,2024-04-12 22:15,Withdrawal,5,0,0
4383,693S87,Corporate,2024-04-12 19:54,Withdrawal,-1,,0
4384,994Y72,Individual,2024-04-12 19:48,Loan,26,723,3
4385,336A44,Corporate,2024-04-12 19:24,Loan,32,44,0
4386,572J17,Corporate,2024-04-12 19:08,Deposit,9,37,0
4387,974U69,Corporate,2024-04-12 18:33,Deposit,1,30,0
4388,771F14,Corporate,2024-04-12 18:13,Withdrawal,7,22,0
4389,656R32,Corporate,2024-04-12 16:55,Deposit,2,21,1
4390,791F55,Corporate,2024-04-12 16:34,Loan,36,46,1
4391,294F35,Corporate,2024-04-12 15:24,Withdrawal,1,25,0
4392,334K65,Individual,2024-04-12 15:09,Loan,29,34,0
4393,928G60,Individual,2024-04-12 14:41,Deposit,21,32,0
4394,982Y21,Individual,2024-04-12 14:16,Loan,426,47,0
4395,343I60,Individual,2024-04-12 12:07,Deposit,10,41,0
4396,859X66,Individual,2024-04-12 10:28,Deposit,6,20,3
4397,110S28,Corporate,2024-04-12 10:27,Loan,33,,0
4398,554X44,Individual,2024-04-12 9:33,Withdrawal,3,18,0
4399,161J18,Corporate,2024-04-12 8:54,Withdrawal,109,14,0
4400,628P49,Corporate,2024-04-12 8:47,Withdrawal,10,0,0
4401,873D85,Individual,2024-04-12 7:57,Withdrawal,9,18,0
4402,224R88,Individual,2024-04-12 6:48,Withdrawal,188,12,2
4403,229C18,Individual,2024-04-12 6:47,Loan,30,58,0
4404,964D14,Corporate,2024-04-12 6:11,Withdrawal,-1,853,1
4405,896A76,Corporate,2024-04-12 5:04,Withdrawal,1,23,0
4406,689E22,Individual,2024-04-12 4:34,Loan,411,52,0
4407,263F71,Corporate,2024-04-12 4:09,Loan,,54,0
4408,525S44,Corporate,2024-04-12 3:57,Withdrawal,6,154,0
4409,512C26,Corporate,2024-04-12 3:55,Deposit,-1,31,0
4410,167Q62,Corporate,2024-04-12 3:46,Withdrawal,11,10,0
4411,921Z36,Individual,2024-04-12 3:03,Withdrawal,1,-2,0
4412,145C39,Individual,2024-04-12 2:53,Loan,27,48,1
4413,214D67,Individual,2024-04-12 1:48,Loan,23,65,1
4414,351C79,Corporate,2024-04-12 0:42,Deposit,16,22,0
4415,510Z90,Corporate,2024-04-12 0:19,Deposit,14,21,3
4416,826H17,Corporate,2024-04-11 23:31,Loan,30,371,0
4417,209E28,Corporate,2024-04-11 23:22,Deposit,3,961,0
4418,738C49,Corporate,2024-04-11 23:04,Deposit,,855,0
4419,267Y14,Individual,2024-04-11 21:39,Withdrawal,4,4,0
4420,815L31,Individual,2024-04-11 21:25,Loan,34,34,1
4421,137Z67,Individual,2024-04-11 21:17,Deposit,16,29,0
4422,732G85,Corporate,2024-04-11 21:11,Withdrawal,9,13,0
4423,401F92,Corporate,2024-04-11 20:38,Withdrawal,6,8,3
4424,799P16,Individual,2024-04-11 20:27,Loan,,55,0
4425,613R25,Corporate,2024-04-11 20:14,Loan,31,61,1
4426,684C80,Corporate,2024-04-11 19:39,Loan,29,,0
4427,301O56,Corporate,2024-04-11 19:11,Deposit,5,13,0
4428,586K94,Corporate,2024-04-11 18:40,Deposit,2,13,0
4429,283Q84,Corporate,2024-04-11 18:21,Loan,25,42,0
4430,828H16,Corporate,2024-04-11 18:06,Withdrawal,,5,0
4431,851Z77,Individual,2024-04-11 17:36,Withdrawal,10,-4,0
4432,314H34,Individual,2024-04-11 17:33,Loan,33,48,0
4433,840S82,Corporate,2024-04-11 17:15,Deposit,11,16,3
4434,765V97,Individual,2024-04-11 16:50,Loan,143,52,1
4435,810W67,Corporate,2024-04-11 16:42,Loan,28,63,0
4436,852K44,Corporate,2024-04-11 16:38,Deposit,6,13,0
4437,149Z57,Corporate,2024-04-11 16:32,Withdrawal,1,2,1
4438,853D89,Corporate,2024-04-11 16:17,Withdrawal,-5,7,0
4439,478E22,Corporate,2024-04-11 16:04,Withdrawal,-1,5,0
4440,887L56,Corporate,2024-04-11 15:25,Loan,27,45,0
4441,186W30,Corporate,2024-04-11 15:22,Loan,32,43,1
4442,249G16,Corporate,2024-04-11 15:14,Withdrawal,9,3,0
4443,367I81,Individual,2024-04-11 14:45,Loan,27,40,0
4444,103D64,Individual,2024-04-11 14:28,Withdrawal,,7,0
4445,141P80,Individual,2024-04-11 13:50,Withdrawal,12,1,2
4446,802G29,Individual,2024-04-11 13:45,Loan,22,58,1
4447,130X91,Corporate,2024-04-11 13:19,Withdrawal,5,16,0
4448,478C53,Individual,2024-04-11 13:08,Deposit,8,17,0
4449,401Z91,Individual,2024-04-11 12:46,Withdrawal,0,1,1
4450,312U49,Individual,2024-04-11 12:24,Deposit,359,32,0
4451,157H89,Individual,2024-04-11 12:13,Deposit,15,5,0
4452,255A32,Corporate,2024-04-11 12:07,Withdrawal,1,,1
4453,746U76,Corporate,2024-04-11 11:57,Withdrawal,447,12,0
4454,919K42,Individual,2024-04-11 11:42,Loan,27,44,1
4455,362C15,Corporate,2024-04-11 11:28,Deposit,0,25,0
4456,331Y17,Corporate,2024-04-11 11:06,Loan,28,48,0
4457,924N72,Individual,2024-04-11 11:03,Withdrawal,6,12,0
4458,130W18,Corporate,2024-04-11 10:57,Deposit,12,5,0
4459,986J14,Individual,2024-04-11 10:50,Withdrawal,11,33,0
4460,245G17,Corporate,2024-04-11 10:12,Loan,33,68,3
4461,154W62,Individual,2024-04-11 9:27,Loan,159,49,0
4462,675Y38,Corporate,2024-04-11 8:59,Loan,,41,0
4463,410I48,Individual,2024-04-11 8:05,Withdrawal,-2,15,1
4464,624L71,Individual,2024-04-11 7:59,Withdrawal,3,-10,0
4465,165D46,Individual,2024-04-11 7:52,Loan,31,63,0
4466,541H70,Corporate,2024-04-11 7:39,Deposit,2,29,2
4467,906I36,Individual,2024-04-11 7:01,Deposit,282,16,0
4468,717P44,Corporate,2024-04-11 6:33,Withdrawal,17,11,2
4469,783R19,Corporate,2024-04-11 5:33,Loan,30,,0
4470,785C94,Corporate,2024-04-11 5:12,Deposit,6,19,0
4471,164W33,Corporate,2024-04-11 5:09,Withdrawal,145,-7,0
4472,805C98,Corporate,2024-04-11 4:56,Deposit,9,17,3
4473,180U96,Corporate,2024-04-11 4:54,Deposit,17,23,0
4474,850N45,Individual,2024-04-11 4:40,Withdrawal,,17,0
4475,822E76,Individual,2024-04-11 4:27,Deposit,4,20,0
4476,608V70,Individual,2024-04-11 4:24,Withdrawal,1,4,0
4477,811B93,Corporate,2024-04-11 3:58,Deposit,7,28,0
4478,926U31,Corporate,2024-04-11 3:54,Deposit,7,18,0
4479,590O40,Corporate,2024-04-11 2:56,Withdrawal,11,8,0
4480,674Q69,Individual,2024-04-11 2:03,Loan,35,49,0
4481,192F34,Corporate,2024-04-11 1:19,Loan,31,56,0
4482,542O36,Corporate,2024-04-11 1:00,Loan,21,37,0
4483,215G52,Individual,2024-04-11 0:49,Withdrawal,0,16,0
4484,686V94,Corporate,2024-04-10 23:55,Withdrawal,2,0,1
4485,648T20,Corporate,2024-04-10 23:39,Deposit,22,30,0
4486,995E89,Individual,2024-04-10 23:23,Deposit,10,697,0
4487,523C79,Corporate,2024-04-10 21:20,Loan,,,0
4488,827I90,Individual,2024-04-10 20:14,Withdrawal,171,5,3
4489,731O70,Corporate,2024-04-10 19:53,Deposit,,13,0
4490,639Y86,Corporate,2024-04-10 19:47,Loan,38,53,0
4491,386E31,Individual,2024-04-10 19:22,Withdrawal,8,-1,2
4492,807W60,Corporate,2024-04-10 18:57,Withdrawal,11,5,0
4493,499H94,Individual,2024-04-10 18:49,Loan,32,58,1
4494,296P48,Corporate,2024-04-10 17:40,Deposit,13,8,0
4495,815K26,Corporate,2024-04-10 17:24,Loan,28,43,0
4496,510L36,Individual,2024-04-10 17:20,Deposit,13,11,0
4497,814I36,Corporate,2024-04-10 17:18,Deposit,12,34,0
4498,897J31,Corporate,2024-04-10 17:07,Withdrawal,4,27,0
4499,406R88,Individual,2024-04-10 15:56,Withdrawal,6,-4,1
4500,671S95,Individual,2024-04-10 14:53,Withdrawal,264,,1
4501,713X32,Corporate,2024-04-10 14:51,Withdrawal,8,15,3
4502,315F93,Corporate,2024-04-10 14:05,Loan,32,,0
4503,562V44,Corporate,2024-04-10 13:37,Withdrawal,7,23,1
4504,794H81,Individual,2024-04-10 13:14,Withdrawal,4,12,0
4505,737R43,Corporate,2024-04-10 13:04,Deposit,11,9,2
4506,831U22,Corporate,2024-04-10 12:53,Withdrawal,0,-3,0
4507,876L21,Individual,2024-04-10 12:44,Withdrawal,4,11,1
4508,425G27,Individual,2024-04-10 12:22,Loan,31,46,1
4509,912J13,Individual,2024-04-10 12:12,Withdrawal,1,12,0
4510,735N57,Individual,2024-04-10 11:45,Withdrawal,203,14,0
4511,594W25,Individual,2024-04-10 11:22,Loan,21,44,0
4512,577A59,Corporate,2024-04-10 10:48,Withdrawal,19,6,0
4513,825N93,Corporate,2024-04-10 10:22,Withdrawal,8,16,3
4514,772B71,Corporate,2024-04-10 9:48,Loan,28,37,1
4515,450V46,Individual,2024-04-10 9:27,Loan,23,47,0
4516,776U49,Corporate,2024-04-10 9:09,Withdrawal,1,,0
4517,349L97,Individual,2024-04-10 8:53,Withdrawal,13,-8,0
4518,831X56,Corporate,2024-04-10 8:23,Loan,,69,0
4519,516W66,Corporate,2024-04-10 8:17,Loan,41,46,0
4520,153G76,Individual,2024-04-10 6:44,Loan,,47,1
4521,104T27,Corporate,2024-04-10 6:40,Deposit,20,-8,0
4522,786E61,Individual,2024-04-10 6:28,Withdrawal,2,4,0
4523,538H28,Individual,2024-04-10 6:20,Loan,31,40,3
4524,125V34,Corporate,2024-04-10 5:36,Deposit,8,21,1
4525,822U74,Individual,2024-04-10 4:41,Withdrawal,5,36,0
4526,976M35,Corporate,2024-04-10 4:35,Withdrawal,4,,0
4527,813R93,Corporate,2024-04-10 3:44,Loan,34,23,0
4528,603K10,Individual,2024-04-10 3:10,Deposit,8,19,1
4529,380Y18,Corporate,2024-04-10 3:03,Loan,37,44,0
4530,648O25,Corporate,2024-04-10 2:46,Deposit,13,2,0
4531,111J92,Individual,2024-04-10 2:14,Deposit,10,23,0
4532,961O71,Corporate,2024-04-10 2:11,Loan,22,39,0
4533,595C28,Corporate,2024-04-10 1:31,Withdrawal,3,9,2
4534,371F44,Corporate,2024-04-10 1:24,Withdrawal,8,12,0
4535,496L46,Individual,2024-04-10 1:08,Withdrawal,-4,19,0
4536,129D67,Individual,2024-04-10 0:49,Deposit,11,17,0
4537,233S44,Corporate,2024-04-09 23:41,Withdrawal,,3,0
4538,922X47,Individual,2024-04-09 23:14,Deposit,10,16,0
4539,553I25,Corporate,2024-04-09 21:19,Withdrawal,3,7,0
4540,346P89,Individual,2024-04-09 20:28,Loan,21,499,0
4541,582J33,Individual,2024-04-09 19:30,Loan,27,59,0
4542,374P46,Corporate,2024-04-09 19:26,Deposit,10,24,0
4543,770J75,Corporate,2024-04-09 18:16,Deposit,253,20,1
4544,624K26,Corporate,2024-04-09 17:56,Withdrawal,3,7,0
4545,603R55,Individual,2024-04-09 17:14,Withdrawal,4,-4,0
4546,681V17,Individual,2024-04-09 15:16,Deposit,12,22,0
4547,747J27,Corporate,2024-04-09 14:52,Withdrawal,9,10,0
4548,933R52,Individual,2024-04-09 14:31,Deposit,,23,2
4549,496Q44,Individual,2024-04-09 14:26,Withdrawal,7,15,1
4550,415M61,Corporate,2024-04-09 14:00,Withdrawal,8,6,1
4551,411Z67,Individual,2024-04-09 13:30,Deposit,16,,3
4552,561K42,Individual,2024-04-09 13:23,Loan,35,865,0
4553,976P72,Individual,2024-04-09 13:08,Loan,35,,3
4554,398V50,Individual,2024-04-09 12:45,Withdrawal,1,-4,0
4555,773E97,Individual,2024-04-09 11:21,Deposit,-3,28,1
4556,903K65,Individual,2024-04-09 10:45,Withdrawal,10,10,0
4557,388Q64,Corporate,2024-04-09 10:04,Withdrawal,9,6,0
4558,306U18,Corporate,2024-04-09 9:33,Loan,29,54,0
4559,198S55,Individual,2024-04-09 9:12,Loan,35,48,0
4560,333T25,Individual,2024-04-09 8:34,Withdrawal,4,20,0
4561,904O59,Corporate,2024-04-09 8:08,Loan,30,45,2
4562,830X69,Corporate,2024-04-09 6:52,Withdrawal,10,23,0
4563,817L84,Individual,2024-04-09 6:35,Loan,30,35,0
4564,121V86,Corporate,2024-04-09 6:03,Withdrawal,3,-5,0
4565,218F10,Corporate,2024-04-09 5:32,Loan,28,37,1
4566,138R21,Individual,2024-04-09 5:23,Deposit,13,13,0
4567,597U16,Corporate,2024-04-09 5:12,Withdrawal,303,12,0
4568,959J55,Corporate,2024-04-09 5:11,Withdrawal,434,-2,0
4569,674I39,Individual,2024-04-09 4:59,Loan,37,46,0
4570,228F30,Individual,2024-04-09 4:44,Withdrawal,,17,2
4571,145L94,Individual,2024-04-09 4:36,Deposit,13,15,2
4572,893O65,Individual,2024-04-09 4:19,Loan,26,53,0
4573,222W79,Individual,2024-04-09 4:06,Deposit,10,21,0
4574,518Q85,Corporate,2024-04-09 4:03,Loan,29,56,1
4575,829O79,Individual,2024-04-09 3:36,Loan,35,338,3
4576,325P41,Individual,2024-04-09 3:24,Loan,22,847,0
4577,237S15,Corporate,2024-04-09 2:52,Loan,32,35,0
4578,865G87,Corporate,2024-04-09 2:02,Deposit,13,20,0
4579,554D39,Individual,2024-04-09 1:30,Withdrawal,7,1,0
4580,954M35,Individual,2024-04-09 1:20,Deposit,15,21,0
4581,983O18,Individual,2024-04-09 0:38,Withdrawal,12,5,0
